,Brand,Model,Gear,KM,Category,Energie,Year,Price,longitude,latitude,State
1202,PEUGEOT,208,MANUELLE,22317,Second-Hand,ESSENCE,2019,12080.0,3.121595,50.631513,HAUTS-DE-FRANCE
1203,PEUGEOT,208,MANUELLE,48554,Second-Hand,ESSENCE,2019,12860.0,1.0465014000000001,49.4180309,NORMANDIE
1204,PEUGEOT,108,MANUELLE,5270,Second-Hand,ESSENCE,2020,11740.0,2.4561754000000002,48.8501864,ÎLE-DE-FRANCE
1205,PEUGEOT,308,MANUELLE,31860,Second-Hand,ESSENCE,2020,19940.0,4.8196004,45.71493820000001,AUVERGNE-RHÔNE-ALPES
1206,PEUGEOT,3008,AUTOMATIQUE,21062,Second-Hand,ESSENCE,2020,29180.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1207,PEUGEOT,2008,MANUELLE,140157,Second-Hand,DIESEL,2018,13320.0,0.7671490000000001,45.1825438,NOUVELLE-AQUITAINE
1208,PEUGEOT,3008,AUTOMATIQUE,112740,Second-Hand,DIESEL,2018,25600.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
1209,PEUGEOT,308,MANUELLE,99940,Second-Hand,DIESEL,2019,15970.0,5.037298000000002,43.436943,PROVENCE-ALPES-CÔTE D'AZUR
1210,PEUGEOT,308,MANUELLE,114004,Second-Hand,DIESEL,2019,14430.0,-0.6423139999999999,44.785382,NOUVELLE-AQUITAINE
1211,CITROEN,C5 AIRCROSS,AUTOMATIQUE,5657,Second-Hand,DIESEL,2021,33730.0,-0.6884505,44.8228221,NOUVELLE-AQUITAINE
1212,CITROEN,C3,MANUELLE,23317,Second-Hand,ESSENCE,2019,12700.0,0.1205319,44.5179365,NOUVELLE-AQUITAINE
1213,CITROEN,C3,MANUELLE,8958,Second-Hand,ESSENCE,2021,14580.0,3.122092,50.626434100000004,HAUTS-DE-FRANCE
1214,CITROEN,C3,MANUELLE,20684,Second-Hand,ESSENCE,2018,13820.0,1.4318042,43.6375545,OCCITANIE
1215,CITROEN,C4 CACTUS,MANUELLE,28855,Second-Hand,ESSENCE,2019,16370.0,3.122092,50.626434100000004,HAUTS-DE-FRANCE
1216,CITROEN,C3,MANUELLE,28396,Second-Hand,ESSENCE,2019,14960.0,2.2384215,48.903225299999995,ÎLE-DE-FRANCE
1217,CITROEN,C3,MANUELLE,10475,Second-Hand,ESSENCE,2020,18270.0,3.0109543999999997,50.6449927,HAUTS-DE-FRANCE
1218,CITROEN,C3,MANUELLE,2,New,DIESEL,2021,21750.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
1219,TOYOTA,C-HR,AUTOMATIQUE,54,New,HYBRIDE,2021,27590.0,-1.616473,48.1063327,BRETAGNE
1220,TOYOTA,YARIS,AUTOMATIQUE,24074,Second-Hand,HYBRIDE,2019,18060.0,2.3409853,48.7828375,ÎLE-DE-FRANCE
1221,TOYOTA,YARIS,MANUELLE,16196,Second-Hand,ESSENCE,2020,10620.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
1222,TOYOTA,C-HR,AUTOMATIQUE,26318,Second-Hand,HYBRIDE,2019,26660.0,7.727604899999998,48.6197464,GRAND EST
1223,TOYOTA,C-HR,MANUELLE,29988,Second-Hand,ESSENCE,2019,20380.0,-0.8700903999999999,48.8675189,NORMANDIE
1224,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,28890.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
1225,TOYOTA,YARIS,AUTOMATIQUE,13056,Second-Hand,HYBRIDE,2020,17170.0,2.3409853,48.7828375,ÎLE-DE-FRANCE
1226,TOYOTA,C-HR,AUTOMATIQUE,25764,Second-Hand,HYBRIDE,2021,27190.0,3.2914203,48.5528779,ÎLE-DE-FRANCE
1227,TOYOTA,C-HR,AUTOMATIQUE,48655,Second-Hand,HYBRIDE,2018,25390.0,5.4195170999999975,43.2796354,PROVENCE-ALPES-CÔTE D'AZUR
1228,VOLKSWAGEN,POLO,MANUELLE,12,New,ESSENCE,2021,21050.0,0.6164054,44.188911600000004,NOUVELLE-AQUITAINE
1229,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,13,New,DIESEL,2021,46110.0,-1.616473,48.1063327,BRETAGNE
1230,VOLKSWAGEN,GOLF,MANUELLE,164146,Second-Hand,ESSENCE,2011,15800.0,-1.7324798,48.05554009999999,BRETAGNE
1231,VOLKSWAGEN,GOLF,MANUELLE,59780,Second-Hand,DIESEL,2019,21950.0,0.6164054,44.188911600000004,NOUVELLE-AQUITAINE
1232,VOLKSWAGEN,GOLF,AUTOMATIQUE,120000,Second-Hand,ESSENCE,2015,27590.0,0.6164054,44.188911600000004,NOUVELLE-AQUITAINE
1233,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,46331,Second-Hand,DIESEL,2018,36140.0,3.1397366,45.7542532,AUVERGNE-RHÔNE-ALPES
1234,VOLKSWAGEN,T-ROC,MANUELLE,11,New,ESSENCE,2021,24850.0,2.3830927,47.0891116,CENTRE-VAL DE LOIRE
1235,VOLKSWAGEN,T-ROC,MANUELLE,1500,Second-Hand,ESSENCE,2021,28490.0,4.7481599,46.10176970000001,AUVERGNE-RHÔNE-ALPES
1236,VOLKSWAGEN,GOLF,MANUELLE,23,New,ESSENCE,2021,28050.0,1.3521627,48.74861660000001,CENTRE-VAL DE LOIRE
1237,VOLKSWAGEN,GOLF,AUTOMATIQUE,88725,Second-Hand,DIESEL,2018,25070.0,7.5179315,48.5357749,GRAND EST
1238,RENAULT,ZOE,AUTOMATIQUE,19547,Second-Hand,ELECTRIQUE,2019,13640.0,2.2734104,48.90294129999999,ÎLE-DE-FRANCE
1239,RENAULT,CLIO,AUTOMATIQUE,11,New,HYBRIDE,2021,24960.0,2.3156411,48.7392902,ÎLE-DE-FRANCE
1240,RENAULT,MEGANE,MANUELLE,20365,Second-Hand,ESSENCE,2021,18610.0,2.3156411,48.7392902,ÎLE-DE-FRANCE
1241,RENAULT,CLIO,MANUELLE,66000,Second-Hand,ESSENCE,2007,5490.0,2.5016859,48.7219246,ÎLE-DE-FRANCE
1242,RENAULT,CLIO,MANUELLE,95962,Second-Hand,DIESEL,2018,7540.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
1243,RENAULT,CLIO,MANUELLE,26619,Second-Hand,DIESEL,2019,13780.0,0.1727154,48.04410379999999,PAYS DE LA LOIRE
1244,PEUGEOT,3008,MANUELLE,102383,Second-Hand,DIESEL,2019,26020.0,-0.5104989999999999,44.878583,NOUVELLE-AQUITAINE
1245,PEUGEOT,208,MANUELLE,155672,Second-Hand,DIESEL,2013,10770.0,-0.1540921,47.690264299999996,PAYS DE LA LOIRE
1246,PEUGEOT,2008,MANUELLE,52399,Second-Hand,ESSENCE,2019,14230.0,2.4807221,48.8202631,ÎLE-DE-FRANCE
1247,PEUGEOT,208,MANUELLE,31200,Second-Hand,ESSENCE,2019,13130.0,2.4807221,48.8202631,ÎLE-DE-FRANCE
1248,PEUGEOT,108,MANUELLE,6995,Second-Hand,ESSENCE,2019,9700.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
1249,PEUGEOT,3008,AUTOMATIQUE,2280,Second-Hand,ESSENCE,2021,45020.0,2.4561754000000002,48.8501864,ÎLE-DE-FRANCE
1250,CITROEN,BERLINGO,MANUELLE,141475,Second-Hand,DIESEL,2019,14560.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
1251,CITROEN,BERLINGO,MANUELLE,121420,Second-Hand,DIESEL,2019,11970.0,5.3954276,43.2629459,PROVENCE-ALPES-CÔTE D'AZUR
1252,CITROEN,C3,MANUELLE,84591,Second-Hand,DIESEL,2020,12630.0,3.122092,50.626434100000004,HAUTS-DE-FRANCE
1253,CITROEN,C5 AIRCROSS,AUTOMATIQUE,59,New,DIESEL,2021,33330.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1254,CITROEN,C4 CACTUS,AUTOMATIQUE,38488,Second-Hand,ESSENCE,2020,18460.0,3.0109543999999997,50.6449927,HAUTS-DE-FRANCE
1255,CITROEN,C5 AIRCROSS,AUTOMATIQUE,25740,Second-Hand,DIESEL,2021,32760.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1256,CITROEN,C3,MANUELLE,36803,Second-Hand,ESSENCE,2020,13110.0,-1.616473,48.1063327,BRETAGNE
1257,CITROEN,C3,MANUELLE,17078,Second-Hand,ESSENCE,2018,13910.0,5.580835599999999,43.28567,PROVENCE-ALPES-CÔTE D'AZUR
1258,CITROEN,C3,AUTOMATIQUE,7030,Second-Hand,ESSENCE,2021,20980.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
1259,TOYOTA,RAV4,AUTOMATIQUE,3570,Second-Hand,HYBRIDE,2021,70090.0,2.3785486000000002,48.6821097,ÎLE-DE-FRANCE
1260,TOYOTA,C-HR,AUTOMATIQUE,28712,Second-Hand,HYBRIDE,2018,23290.0,5.4195170999999975,43.2796354,PROVENCE-ALPES-CÔTE D'AZUR
1261,TOYOTA,C-HR,AUTOMATIQUE,84790,Second-Hand,HYBRIDE,2020,29150.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
1262,TOYOTA,YARIS,AUTOMATIQUE,65639,Second-Hand,HYBRIDE,2019,17820.0,2.4317214,48.84538569999999,ÎLE-DE-FRANCE
1263,TOYOTA,COROLLA,AUTOMATIQUE,6968,Second-Hand,HYBRIDE,2021,33620.0,0.7618733999999999,43.1137348,OCCITANIE
1264,TOYOTA,YARIS,MANUELLE,44906,Second-Hand,DIESEL,2019,14250.0,2.6774626,48.83076390000001,ÎLE-DE-FRANCE
1265,TOYOTA,AYGO,MANUELLE,19453,Second-Hand,ESSENCE,2019,11680.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
1266,TOYOTA,AYGO,MANUELLE,32362,Second-Hand,ESSENCE,2019,12860.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
1267,TOYOTA,C-HR,AUTOMATIQUE,93351,Second-Hand,HYBRIDE,2019,18360.0,5.4021503,43.506357,PROVENCE-ALPES-CÔTE D'AZUR
1268,TOYOTA,C-HR,AUTOMATIQUE,33698,Second-Hand,HYBRIDE,2019,26210.0,5.4021503,43.506357,PROVENCE-ALPES-CÔTE D'AZUR
1269,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,12,New,DIESEL,2021,43160.0,-1.616473,48.1063327,BRETAGNE
1270,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,12,New,DIESEL,2021,50290.0,-0.5233502,46.843866799999994,NOUVELLE-AQUITAINE
1271,VOLKSWAGEN,GOLF,AUTOMATIQUE,12,New,ESSENCE,2021,34200.0,5.7135117,49.5076379,GRAND EST
1272,VOLKSWAGEN,GOLF,AUTOMATIQUE,11,New,DIESEL,2021,34540.0,-0.487245,43.86569,NOUVELLE-AQUITAINE
1273,VOLKSWAGEN,GOLF,MANUELLE,9156,Second-Hand,ESSENCE,2020,32670.0,4.7481599,46.10176970000001,AUVERGNE-RHÔNE-ALPES
1274,VOLKSWAGEN,GOLF,AUTOMATIQUE,131080,Second-Hand,DIESEL,2018,17380.0,0.4863878,48.05684460000001,PAYS DE LA LOIRE
1275,VOLKSWAGEN,POLO,MANUELLE,48480,Second-Hand,ESSENCE,2020,17210.0,1.4535459,49.10857470000001,NORMANDIE
1276,VOLKSWAGEN,UP!,MANUELLE,7080,Second-Hand,ESSENCE,2021,11980.0,2.390742700000001,50.6297928,HAUTS-DE-FRANCE
1277,VOLKSWAGEN,POLO,AUTOMATIQUE,12,New,ESSENCE,2021,24690.0,4.7737295,45.6723936,AUVERGNE-RHÔNE-ALPES
1278,VOLKSWAGEN,POLO,MANUELLE,4520,Second-Hand,ESSENCE,2021,23140.0,4.7481599,46.10176970000001,AUVERGNE-RHÔNE-ALPES
1279,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,82360,Second-Hand,ESSENCE,2017,30150.0,2.2399362000000003,48.8792096,ÎLE-DE-FRANCE
1280,RENAULT,CLIO,MANUELLE,6246,Second-Hand,ESSENCE,2021,16060.0,2.2518602999999997,48.888832799999996,ÎLE-DE-FRANCE
1281,RENAULT,MEGANE,MANUELLE,11974,Second-Hand,ESSENCE,2021,16320.0,2.3156411,48.7392902,ÎLE-DE-FRANCE
1282,RENAULT,MEGANE,AUTOMATIQUE,5389,Second-Hand,HYBRIDE,2021,36740.0,2.2518602999999997,48.888832799999996,ÎLE-DE-FRANCE
1283,RENAULT,TWINGO,MANUELLE,10015,Second-Hand,ESSENCE,2021,12180.0,2.2518602999999997,48.888832799999996,ÎLE-DE-FRANCE
1284,RENAULT,CLIO,MANUELLE,11,New,ESSENCE,2021,18360.0,4.2805599999999995,43.7708334,OCCITANIE
1285,PEUGEOT,208,MANUELLE,27949,Second-Hand,ESSENCE,2019,14380.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
1286,PEUGEOT,108,MANUELLE,11530,Second-Hand,ESSENCE,2021,12580.0,-0.6423139999999999,44.785382,NOUVELLE-AQUITAINE
1287,PEUGEOT,208,MANUELLE,17181,Second-Hand,ESSENCE,2020,17360.0,4.8620739,45.716894,AUVERGNE-RHÔNE-ALPES
1288,PEUGEOT,208,MANUELLE,18427,Second-Hand,ESSENCE,2019,16150.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
1289,PEUGEOT,308,AUTOMATIQUE,101369,Second-Hand,DIESEL,2019,19640.0,1.0465014000000001,49.4180309,NORMANDIE
1290,PEUGEOT,108,MANUELLE,43257,Second-Hand,ESSENCE,2019,10330.0,4.9245801999999985,45.7648758,AUVERGNE-RHÔNE-ALPES
1291,PEUGEOT,2008,AUTOMATIQUE,61035,Second-Hand,ESSENCE,2020,15830.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
1292,PEUGEOT,3008,MANUELLE,111395,Second-Hand,DIESEL,2020,29380.0,4.9245801999999985,45.7648758,AUVERGNE-RHÔNE-ALPES
1293,PEUGEOT,308,MANUELLE,79501,Second-Hand,DIESEL,2019,18170.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
1294,PEUGEOT,2008,MANUELLE,19999,Second-Hand,DIESEL,2020,22800.0,-0.5104989999999999,44.878583,NOUVELLE-AQUITAINE
1295,PEUGEOT,108,MANUELLE,60948,Second-Hand,ESSENCE,2019,9700.0,-0.6423139999999999,44.785382,NOUVELLE-AQUITAINE
1296,CITROEN,C3,MANUELLE,2547,Second-Hand,DIESEL,2021,22800.0,4.7816712,45.7883595,AUVERGNE-RHÔNE-ALPES
1297,CITROEN,C3,MANUELLE,6643,Second-Hand,ESSENCE,2021,17900.0,2.4005391,48.8954374,ÎLE-DE-FRANCE
1298,CITROEN,C3,MANUELLE,31610,Second-Hand,ESSENCE,2019,13500.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
1299,CITROEN,C3,MANUELLE,6966,Second-Hand,ESSENCE,2021,17720.0,2.2792873,49.865504200000004,HAUTS-DE-FRANCE
1300,CITROEN,C3,MANUELLE,46256,Second-Hand,ESSENCE,2019,13670.0,0.4558292000000001,44.83722590000001,NOUVELLE-AQUITAINE
1301,CITROEN,BERLINGO,MANUELLE,67116,Second-Hand,DIESEL,2020,19620.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1302,CITROEN,C3,MANUELLE,32266,Second-Hand,ESSENCE,2019,12400.0,0.29834659999999996,44.400830799999994,NOUVELLE-AQUITAINE
1303,CITROEN,C3,MANUELLE,117620,Second-Hand,DIESEL,2020,13980.0,1.0465014000000001,49.4180309,NORMANDIE
1304,CITROEN,C3,MANUELLE,69327,Second-Hand,ESSENCE,2020,13950.0,4.398725,45.4626731,AUVERGNE-RHÔNE-ALPES
1305,CITROEN,C3,MANUELLE,79697,Second-Hand,DIESEL,2019,12630.0,3.122092,50.626434100000004,HAUTS-DE-FRANCE
1306,CITROEN,C5 AIRCROSS,AUTOMATIQUE,3443,Second-Hand,DIESEL,2021,34780.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
1307,TOYOTA,C-HR,AUTOMATIQUE,36579,Second-Hand,HYBRIDE,2019,20140.0,-0.2844723,49.289236100000004,NORMANDIE
1308,TOYOTA,C-HR,AUTOMATIQUE,6600,Second-Hand,HYBRIDE,2021,36280.0,3.9949192000000004,48.35104860000001,GRAND EST
1309,TOYOTA,AYGO,MANUELLE,16866,Second-Hand,ESSENCE,2019,10590.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
1310,TOYOTA,AYGO,MANUELLE,4676,Second-Hand,ESSENCE,2019,10770.0,2.3246732000000003,48.802197899999996,ÎLE-DE-FRANCE
1311,TOYOTA,C-HR,AUTOMATIQUE,11,New,HYBRIDE,2021,30080.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
1312,TOYOTA,YARIS,AUTOMATIQUE,12,New,HYBRIDE,2021,26060.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
1313,TOYOTA,YARIS,AUTOMATIQUE,93600,Second-Hand,HYBRIDE,2019,12950.0,1.4535459,49.10857470000001,NORMANDIE
1314,TOYOTA,C-HR,AUTOMATIQUE,28472,Second-Hand,HYBRIDE,2021,35410.0,3.2914203,48.5528779,ÎLE-DE-FRANCE
1315,TOYOTA,C-HR,AUTOMATIQUE,12,New,HYBRIDE,2021,28420.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
1316,TOYOTA,COROLLA,AUTOMATIQUE,8375,Second-Hand,HYBRIDE,2021,25740.0,3.6472442000000003,48.515718,GRAND EST
1317,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,12,New,DIESEL,2021,41820.0,4.7737295,45.6723936,AUVERGNE-RHÔNE-ALPES
1318,VOLKSWAGEN,GOLF,MANUELLE,81932,Second-Hand,DIESEL,2017,16590.0,-3.3550352999999995,47.7775711,BRETAGNE
1319,VOLKSWAGEN,GOLF,AUTOMATIQUE,134520,Second-Hand,DIESEL,2017,21120.0,6.632722900000001,47.0860598,BOURGOGNE-FRANCHE-COMTÉ
1320,VOLKSWAGEN,GOLF,AUTOMATIQUE,118,Second-Hand,ESSENCE,2021,47180.0,-4.084949,47.9656256,BRETAGNE
1321,VOLKSWAGEN,POLO,MANUELLE,10702,Second-Hand,ESSENCE,2021,25390.0,2.5999086,48.7017382,ÎLE-DE-FRANCE
1322,VOLKSWAGEN,GOLF,AUTOMATIQUE,145228,Second-Hand,ESSENCE,2012,10670.0,2.6110968,48.459522,ÎLE-DE-FRANCE
1323,VOLKSWAGEN,GOLF,MANUELLE,15414,Second-Hand,DIESEL,2020,20550.0,5.2396471,43.4298529,PROVENCE-ALPES-CÔTE D'AZUR
1324,RENAULT,MEGANE,AUTOMATIQUE,45471,Second-Hand,DIESEL,2019,16040.0,2.3156411,48.7392902,ÎLE-DE-FRANCE
1325,RENAULT,MEGANE,AUTOMATIQUE,58800,Second-Hand,DIESEL,2020,18880.0,0.7671490000000001,45.1825438,NOUVELLE-AQUITAINE
1326,RENAULT,CAPTUR,AUTOMATIQUE,19308,Second-Hand,ESSENCE,2021,26820.0,2.2518602999999997,48.888832799999996,ÎLE-DE-FRANCE
1327,RENAULT,MEGANE,MANUELLE,90107,Second-Hand,DIESEL,2017,14030.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
1328,RENAULT,CLIO,MANUELLE,64677,Second-Hand,ESSENCE,2018,10680.0,0.3572301,45.0368494,NOUVELLE-AQUITAINE
1329,RENAULT,CLIO,MANUELLE,61546,Second-Hand,DIESEL,2018,12270.0,1.5203433000000002,48.437803100000004,CENTRE-VAL DE LOIRE
1330,RENAULT,CLIO,MANUELLE,139100,Second-Hand,ESSENCE,2008,5130.0,2.4960217,48.9367296,ÎLE-DE-FRANCE
1331,RENAULT,CAPTUR,AUTOMATIQUE,6766,Second-Hand,DIESEL,2020,17590.0,2.2518602999999997,48.888832799999996,ÎLE-DE-FRANCE
1332,RENAULT,CLIO,AUTOMATIQUE,22096,Second-Hand,ESSENCE,2020,19790.0,1.88874715317,48.726929769099996,ÎLE-DE-FRANCE
1333,PEUGEOT,3008,AUTOMATIQUE,122088,Second-Hand,DIESEL,2018,21580.0,4.9245801999999985,45.7648758,AUVERGNE-RHÔNE-ALPES
1334,PEUGEOT,208,MANUELLE,20195,Second-Hand,ESSENCE,2020,13200.0,1.9330241000000001,48.75670359999999,ÎLE-DE-FRANCE
1335,PEUGEOT,308,MANUELLE,67289,Second-Hand,ESSENCE,2017,16920.0,2.293987,48.830740899999995,ÎLE-DE-FRANCE
1336,PEUGEOT,2008,MANUELLE,23297,Second-Hand,ESSENCE,2021,24550.0,2.2384215,48.903225299999995,ÎLE-DE-FRANCE
1337,PEUGEOT,108,MANUELLE,29381,Second-Hand,ESSENCE,2019,11520.0,4.877194,45.811371,AUVERGNE-RHÔNE-ALPES
1338,PEUGEOT,208,MANUELLE,12,New,ESSENCE,2021,19290.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1339,PEUGEOT,208,MANUELLE,40586,Second-Hand,ESSENCE,2019,12580.0,3.121595,50.631513,HAUTS-DE-FRANCE
1340,PEUGEOT,208,MANUELLE,29570,Second-Hand,ESSENCE,2019,14560.0,4.9245801999999985,45.7648758,AUVERGNE-RHÔNE-ALPES
1341,PEUGEOT,2008,MANUELLE,124885,Second-Hand,DIESEL,2018,11000.0,1.404674,43.5798721,OCCITANIE
1342,CITROEN,C4,AUTOMATIQUE,12,New,ESSENCE,2021,30400.0,0.4558292000000001,44.83722590000001,NOUVELLE-AQUITAINE
1343,CITROEN,C3,MANUELLE,2066,Second-Hand,ESSENCE,2021,20380.0,-0.6423265,44.861084999999996,NOUVELLE-AQUITAINE
1344,CITROEN,C3,MANUELLE,11257,Second-Hand,DIESEL,2021,18790.0,0.29834659999999996,44.400830799999994,NOUVELLE-AQUITAINE
1345,CITROEN,C3,MANUELLE,44607,Second-Hand,ESSENCE,2019,13430.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1346,CITROEN,C5 AIRCROSS,MANUELLE,1,New,DIESEL,2021,32930.0,4.227184400000001,45.682267700000004,AUVERGNE-RHÔNE-ALPES
1347,CITROEN,C3,MANUELLE,82384,Second-Hand,DIESEL,2020,13320.0,3.122092,50.626434100000004,HAUTS-DE-FRANCE
1348,CITROEN,C3,MANUELLE,11,New,ESSENCE,2021,16620.0,2.4257388,48.8459416,ÎLE-DE-FRANCE
1349,CITROEN,C3,MANUELLE,15501,Second-Hand,ESSENCE,2020,15000.0,-0.26853309999999997,44.5602505,NOUVELLE-AQUITAINE
1350,CITROEN,C3,MANUELLE,13611,Second-Hand,ESSENCE,2021,15820.0,4.4007775,45.46319159999999,AUVERGNE-RHÔNE-ALPES
1351,TOYOTA,YARIS,MANUELLE,9675,Second-Hand,ESSENCE,2019,10530.0,5.4195170999999975,43.2796354,PROVENCE-ALPES-CÔTE D'AZUR
1352,TOYOTA,C-HR,AUTOMATIQUE,11,New,HYBRIDE,2021,24550.0,-1.616473,48.1063327,BRETAGNE
1353,TOYOTA,AYGO,MANUELLE,11791,Second-Hand,ESSENCE,2020,12030.0,4.0838768,49.2384551,GRAND EST
1354,TOYOTA,C-HR,AUTOMATIQUE,29008,Second-Hand,HYBRIDE,2018,26380.0,3.955255,49.05234600000001,GRAND EST
1355,TOYOTA,C-HR,AUTOMATIQUE,16520,Second-Hand,HYBRIDE,2020,32920.0,-0.21462150000000002,44.898920200000006,NOUVELLE-AQUITAINE
1356,TOYOTA,AYGO,MANUELLE,27710,Second-Hand,ESSENCE,2020,12960.0,1.2872618,45.8188143,NOUVELLE-AQUITAINE
1357,TOYOTA,AYGO,MANUELLE,15722,Second-Hand,ESSENCE,2019,9430.0,5.4021503,43.506357,PROVENCE-ALPES-CÔTE D'AZUR
1358,TOYOTA,COROLLA,AUTOMATIQUE,17515,Second-Hand,HYBRIDE,2020,29260.0,2.3754165,47.120504499999996,CENTRE-VAL DE LOIRE
1359,TOYOTA,C-HR,AUTOMATIQUE,71921,Second-Hand,HYBRIDE,2019,26710.0,-0.538555,44.818225,NOUVELLE-AQUITAINE
1360,TOYOTA,AYGO,MANUELLE,26524,Second-Hand,ESSENCE,2020,12850.0,5.4021503,43.506357,PROVENCE-ALPES-CÔTE D'AZUR
1361,TOYOTA,YARIS,AUTOMATIQUE,11,New,HYBRIDE,2021,22380.0,2.0606332,48.966164899999995,ÎLE-DE-FRANCE
1362,TOYOTA,RAV4,AUTOMATIQUE,137324,Second-Hand,HYBRIDE,2017,21070.0,1.3088943000000002,43.8990521,OCCITANIE
1363,VOLKSWAGEN,POLO,AUTOMATIQUE,82497,Second-Hand,ESSENCE,2015,14650.0,2.3324993,48.83519339999999,ÎLE-DE-FRANCE
1364,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,14052,Second-Hand,ESSENCE,2020,35360.0,4.7515066,44.2874141,PROVENCE-ALPES-CÔTE D'AZUR
1365,VOLKSWAGEN,GOLF,MANUELLE,24095,Second-Hand,DIESEL,2021,23290.0,5.2396471,43.4298529,PROVENCE-ALPES-CÔTE D'AZUR
1366,VOLKSWAGEN,GOLF,AUTOMATIQUE,11,New,ESSENCE,2021,27810.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
1367,VOLKSWAGEN,GOLF,MANUELLE,52795,Second-Hand,DIESEL,2016,18000.0,5.886000399999999,49.4616045,GRAND EST
1368,VOLKSWAGEN,POLO,MANUELLE,95590,Second-Hand,ESSENCE,2001,3620.0,2.4960217,48.9367296,ÎLE-DE-FRANCE
1369,VOLKSWAGEN,POLO,MANUELLE,44371,Second-Hand,DIESEL,2018,14160.0,-0.2533491,43.70422629999999,NOUVELLE-AQUITAINE
1370,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,81780,Second-Hand,DIESEL,2019,29400.0,5.0233596999999985,43.85502289999999,PROVENCE-ALPES-CÔTE D'AZUR
1371,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,68228,Second-Hand,DIESEL,2019,30720.0,0.07538399999999999,43.21766289999999,OCCITANIE
1372,VOLKSWAGEN,GOLF,AUTOMATIQUE,11567,Second-Hand,ELECTRIQUE,2019,23520.0,-0.487245,43.86569,NOUVELLE-AQUITAINE
1373,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,22658,Second-Hand,ESSENCE,2021,37780.0,5.2396471,43.4298529,PROVENCE-ALPES-CÔTE D'AZUR
1374,VOLKSWAGEN,POLO,MANUELLE,26255,Second-Hand,DIESEL,2020,18680.0,-0.487245,43.86569,NOUVELLE-AQUITAINE
1375,RENAULT,MEGANE,MANUELLE,21664,Second-Hand,DIESEL,2021,22860.0,0.1748559,47.97982860000001,PAYS DE LA LOIRE
1376,RENAULT,CAPTUR,MANUELLE,62904,Second-Hand,DIESEL,2018,14430.0,1.3442491,48.74615230000001,CENTRE-VAL DE LOIRE
1377,RENAULT,MEGANE,MANUELLE,117196,Second-Hand,DIESEL,2019,13280.0,4.0223403,48.31272970000001,GRAND EST
1378,RENAULT,CAPTUR,AUTOMATIQUE,30907,Second-Hand,DIESEL,2019,14160.0,1.3521627,48.74861660000001,CENTRE-VAL DE LOIRE
1379,RENAULT,TWINGO,MANUELLE,24732,Second-Hand,ESSENCE,2020,11280.0,1.650625,46.778693,CENTRE-VAL DE LOIRE
1380,RENAULT,MEGANE,AUTOMATIQUE,20524,Second-Hand,DIESEL,2021,20410.0,1.5203433000000002,48.437803100000004,CENTRE-VAL DE LOIRE
1381,RENAULT,CLIO,MANUELLE,48776,Second-Hand,DIESEL,2019,10580.0,1.3521627,48.74861660000001,CENTRE-VAL DE LOIRE
