Brand,Model,Gear,KM,Energie,Year,Price,Zip_code,longitude,latitude
RENAULT,Kadjar,Automatique,12212,Essence,2019,23 490,62800,2.7807,50.4198
RENAULT,Talisman estate,Automatique,23157,Diesel,2019,28 488,7430,4.711266666666666,45.2524
RENAULT,Clio,Manuelle,25858,Diesel,2020,14 989,51100,4.0333,49.25
RENAULT,Koleos,Automatique,10,Essence,2021,33 990,57400,7.044410000000001,48.7767
RENAULT,Megane,Manuelle,38452,Diesel,2018,12 490,94000,2.4657,48.7927
RENAULT,Zoe,Automatique,10377,Electrique,2018,12 490,73200,6.373636363636364,45.6592
RENAULT,Megane,Automatique,8000,Essence,2021,24 890,10000,4.0852,48.3007
RENAULT,Twingo,Manuelle,5405,Essence,2020,9 890,10000,4.0852,48.3007
RENAULT,Clio,Manuelle,11958,Essence,2020,13 200,54135,5.7808,49.5007
RENAULT,Twingo,Manuelle,24422,Essence,2018,10 500,26100,5.0562,45.0464
RENAULT,Alaskan,Automatique,59250,Diesel,2018,29 990,26000,4.8951,44.928000000000004
RENAULT,Clio,Manuelle,11570,Essence,2019,12 490,74100,6.2448000000000015,46.203
RENAULT,Clio,Manuelle,19763,Diesel,2020,14 989,51100,4.0333,49.25
RENAULT,Laguna,Manuelle,97614,Diesel,2015,9 990,51100,4.0333,49.25
RENAULT,Kadjar,Automatique,49291,Essence,2017,15 999,51530,3.9440588235294123,49.0107
RENAULT,Arkana,Automatique,9000,Hybride,2021,33 990,62114,2.6830000000000003,50.4451
RENAULT,Kangoo express,Manuelle,59351,Diesel,2012,7 990,2000,3.5761192307692307,49.5631
PEUGEOT,5008,Manuelle,87083,Diesel,2017,19 499,37540,0.6667,47.4
RENAULT,Megane,Manuelle,46503,Diesel,2019,14 990,10000,4.0852,48.3007
RENAULT,Clio,Manuelle,10,Diesel,2020,18 420,38000,5.7224,45.1715
RENAULT,Kadjar,Automatique,46695,Diesel,2019,22 990,2300,3.1815580645161283,49.5167
RENAULT,Megane,Manuelle,10,Diesel,2021,23 990,57000,6.1727,49.1191
RENAULT,Megane,Manuelle,100025,Diesel,2016,11 990,62219,2.21415,50.733999999999995
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,16 690,62114,2.6830000000000003,50.4451
RENAULT,Twingo,Manuelle,20829,Essence,2018,8 690,13100,5.51904,43.5195
RENAULT,Captur,Manuelle,18713,Diesel,2020,19 990,7430,4.711266666666666,45.2524
RENAULT,Twingo,Manuelle,10780,Essence,2020,12 900,26000,4.8951,44.928000000000004
RENAULT,Megane,Manuelle,60200,Diesel,2017,11 990,59470,2.419483333333333,50.8813
RENAULT,Clio,Manuelle,90000,Diesel,2018,9 490,59640,2.377,51.033
RENAULT,Clio,Manuelle,58000,Essence,2017,9 900,94000,2.4657,48.7927
PEUGEOT,208,Manuelle,19834,Essence,2019,11 799,37540,0.6667,47.4
RENAULT,Clio,Manuelle,19221,Essence,2020,13 390,62000,2.75395,50.28100000000001
RENAULT,Scenic,Manuelle,54075,Diesel,2016,15 480,38200,4.903812500000001,45.4962
RENAULT,Clio,Manuelle,19155,Diesel,2017,11 490,51100,4.0333,49.25
RENAULT,Clio,Manuelle,22568,Diesel,2018,9 990,54135,5.7808,49.5007
RENAULT,Talisman,Automatique,943,Diesel,2021,36 990,62218,2.8532,50.438
PEUGEOT,2008,Automatique,7000,Electrique,2020,36 700,37540,0.6667,47.4
RENAULT,Twingo,Automatique,37843,Essence,2018,11 990,51530,3.9440588235294123,49.0107
RENAULT,Twingo,Manuelle,6528,Essence,2021,14 490,13100,5.51904,43.5195
PEUGEOT,508,Automatique,2,Essence,2020,36 999,37170,0.7029,47.3354
RENAULT,Zoe,Automatique,27777,Electrique,2017,10 975,62220,2.9582,50.4924
RENAULT,Talisman,Automatique,26923,Diesel,2018,17 890,62232,2.6100000000000003,50.5667
RENAULT,Captur,Manuelle,23324,Essence,2019,15 980,73203,,
RENAULT,Captur,Manuelle,8500,Essence,2021,24 490,7430,4.711266666666666,45.2524
RENAULT,Megane,Manuelle,24800,Essence,2019,18 999,44400,-1.5497,47.1814
RENAULT,Clio,Automatique,10,Hybride,2020,24 600,54135,5.7808,49.5007
RENAULT,Clio,Manuelle,11286,Essence,2020,14 990,62114,2.6830000000000003,50.4451
RENAULT,Twingo,Manuelle,10367,Essence,2020,12 990,73230,5.987283333333334,45.5863
RENAULT,Captur,Manuelle,22191,Essence,2017,13 490,62114,2.6830000000000003,50.4451
RENAULT,Scenic,Automatique,89839,Diesel,2018,15 900,70000,6.143630952380952,47.6563
RENAULT,Kadjar,Manuelle,65213,Diesel,2016,15 990,59494,3.475,50.3667
RENAULT,Clio,Manuelle,15528,Diesel,2020,18 990,62800,2.7807,50.4198
PEUGEOT,508 sw,Automatique,7000,Essence,2020,37 499,37540,0.6667,47.4
RENAULT,Megane,Manuelle,22837,Essence,2017,14 490,94000,2.4657,48.7927
RENAULT,Clio,Manuelle,40937,Essence,2017,11 900,13700,5.2239,43.416000000000004
PEUGEOT,2008,Automatique,36548,Essence,2018,15 999,37540,0.6667,47.4
RENAULT,Twingo,Manuelle,8139,Essence,2020,10 990,62231,1.7723666666666666,50.9456
RENAULT,Clio,Manuelle,9558,Diesel,2019,13 790,13700,5.2239,43.416000000000004
RENAULT,Talisman estate,Automatique,39990,Diesel,2018,22 490,10000,4.0852,48.3007
RENAULT,Clio,Manuelle,100,Diesel,2020,19 864,51100,4.0333,49.25
RENAULT,Master,Manuelle,82617,Diesel,2017,16 690,94000,2.4657,48.7927
RENAULT,Clio,Manuelle,34998,Diesel,2018,11 990,2000,3.5761192307692307,49.5631
RENAULT,Clio,Manuelle,56452,Essence,2018,12 299,26000,4.8951,44.928000000000004
RENAULT,Kadjar,Manuelle,97091,Diesel,2016,14 480,74150,5.950977777777778,45.83
RENAULT,Megane,Manuelle,15501,Essence,2020,15 990,10000,4.0852,48.3007
RENAULT,Grand scenic,Manuelle,28142,Diesel,2019,20 480,73000,5.9237,45.6216
RENAULT,Zoe,Automatique,500,Electrique,2021,29 990,59850,2.8351,50.7043
RENAULT,Megane,Automatique,4209,Diesel,2020,21 490,74200,6.51566,46.3258
RENAULT,Trafic,Manuelle,38305,Diesel,2019,19 990,51530,3.9440588235294123,49.0107
RENAULT,Kadjar,Manuelle,10000,Diesel,2020,22 900,25000,6.0182,47.2488
RENAULT,Zoe,Automatique,5000,Electrique,2020,15 990,25000,6.0182,47.2488
RENAULT,Clio,Manuelle,2520,Diesel,2020,18 980,2500,4.088127777777778,49.9352
RENAULT,Twingo,Manuelle,4934,Essence,2020,12 690,73300,6.3350833333333325,45.2833
RENAULT,Trafic,Manuelle,72437,Diesel,2017,14 890,84120,5.603175,43.7001
RENAULT,Captur,Manuelle,41425,Diesel,2018,12 990,62231,1.7723666666666666,50.9456
RENAULT,Megane estate,Manuelle,28371,Essence,2018,13 990,51530,3.9440588235294123,49.0107
RENAULT,Talisman,Manuelle,65347,Diesel,2017,15 490,57155,6.1543,49.0638
RENAULT,Captur,Manuelle,26398,Diesel,2019,14 480,1000,5.2075,46.2022
RENAULT,Megane,Automatique,80888,Diesel,2019,14 990,51100,4.0333,49.25
RENAULT,Kadjar,Manuelle,72500,Diesel,2017,15 290,62231,1.7723666666666666,50.9456
RENAULT,Clio,Automatique,9200,Essence,2020,18 490,2600,3.1449538461538467,49.2731
RENAULT,Twingo,Manuelle,10000,Essence,2021,13 690,62218,2.8532,50.438
RENAULT,Grand scenic,Manuelle,20999,Diesel,2019,19 999,44400,-1.5497,47.1814
RENAULT,Captur,Automatique,9900,Hybride R,2021,34 990,62232,2.6100000000000003,50.5667
RENAULT,Twingo,Manuelle,21811,Essence,2018,9 500,54135,5.7808,49.5007
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,16 480,38200,4.903812500000001,45.4962
RENAULT,Captur,Manuelle,19194,Diesel,2020,19 990,7430,4.711266666666666,45.2524
RENAULT,Clio,Manuelle,42166,Diesel,2020,13 980,1000,5.2075,46.2022
RENAULT,Twingo,Manuelle,12727,Essence,2019,9 990,2300,3.1815580645161283,49.5167
RENAULT,Espace,Automatique,9900,Diesel,2021,38 990,59223,3.1213,50.7533
RENAULT,Kangoo express,Manuelle,75296,Diesel,2017,10 499,44400,-1.5497,47.1814
RENAULT,Captur,Manuelle,100,Essence,2021,22 490,62232,2.6100000000000003,50.5667
RENAULT,Captur,Manuelle,66446,Diesel,2015,11 990,62219,2.21415,50.733999999999995
RENAULT,Clio,Automatique,9990,Hybride,2020,18 490,62110,2.9649,50.4136
RENAULT,Clio,Manuelle,27500,Diesel,2020,13 990,51100,4.0333,49.25
RENAULT,Twingo,Manuelle,2500,Essence,2021,13 075,62220,2.9582,50.4924
RENAULT,Espace,Automatique,30878,Diesel,2019,31 900,26000,4.8951,44.928000000000004
RENAULT,Kangoo express,Manuelle,10,Diesel,2018,11 890,84120,5.603175,43.7001
RENAULT,Clio estate,Manuelle,66757,Essence,2017,9 400,54135,5.7808,49.5007
RENAULT,Clio,Manuelle,8678,Diesel,2019,13 990,62231,1.7723666666666666,50.9456
RENAULT,Clio,Manuelle,10,Essence,2021,21 490,57000,6.1727,49.1191
RENAULT,Master,Manuelle,100,Diesel,2020,31 990,62232,2.6100000000000003,50.5667
RENAULT,Clio,Manuelle,6771,Diesel,2020,18 980,1000,5.2075,46.2022
RENAULT,Zoe,Automatique,4794,Electrique,2019,12 990,51100,4.0333,49.25
RENAULT,Zoe,Automatique,10174,Electrique,2018,10 990,62800,2.7807,50.4198
RENAULT,Captur,Manuelle,16010,Diesel,2020,19 680,1000,5.2075,46.2022
RENAULT,Twingo,Manuelle,4077,Essence,2019,11 490,73000,5.9237,45.6216
RENAULT,Scenic,Manuelle,70253,Diesel,2017,14 989,51100,4.0333,49.25
RENAULT,Koleos,Automatique,9900,Essence,2021,36 990,62114,2.6830000000000003,50.4451
RENAULT,Grand scenic,Automatique,500,Diesel,2021,29 990,25000,6.0182,47.2488
RENAULT,Clio,Manuelle,1000,Essence,2021,16 000,62231,1.7723666666666666,50.9456
PEUGEOT,3008,Manuelle,28309,Diesel,2020,25 299,37540,0.6667,47.4
RENAULT,Megane,Manuelle,5184,Diesel,2020,19 990,25300,6.350984615384616,46.9
KIA,Sportage,Manuelle,51208,Essence,2019,16 499,37540,0.6667,47.4
RENAULT,Captur,Manuelle,83452,Essence,2015,10 490,7430,4.711266666666666,45.2524
RENAULT,Captur,Manuelle,21958,Essence,2020,17 999,44400,-1.5497,47.1814
RENAULT,Clio,Manuelle,84520,Diesel,2017,10 989,8000,4.7190666666666665,49.7221
RENAULT,Kangoo express,Manuelle,32394,Diesel,2019,11 790,13127,5.2486,43.46
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,15 980,77100,2.8786666666666663,48.9265
RENAULT,Captur,Automatique,33981,Essence,2018,13 990,51100,4.0333,49.25
RENAULT,Clio,Manuelle,52043,Essence,2017,10 990,62110,2.9649,50.4136
RENAULT,Megane,Manuelle,10,Diesel,2021,22 990,13127,5.2486,43.46
RENAULT,Clio,Automatique,11960,Essence,2020,18 490,73300,6.3350833333333325,45.2833
RENAULT,Espace,Automatique,18900,Diesel,2020,45 000,26000,4.8951,44.928000000000004
RENAULT,Scenic,Automatique,10,Diesel,2021,25 990,57000,6.1727,49.1191
RENAULT,Captur,Manuelle,52553,Diesel,2017,12 990,51100,4.0333,49.25
RENAULT,Clio,Automatique,16638,Hybride,2020,18 990,51100,4.0333,49.25
PEUGEOT,208,Manuelle,2720,Diesel,2021,21 499,37170,0.7029,47.3354
RENAULT,Megane estate,Manuelle,68198,Diesel,2018,13 990,59850,2.8351,50.7043
RENAULT,Twingo,Manuelle,4223,Essence,2020,12 980,77100,2.8786666666666663,48.9265
RENAULT,Clio,Manuelle,22979,Diesel,2020,14 989,51100,4.0333,49.25
RENAULT,Twingo,Manuelle,5225,Essence,2020,10 980,70000,6.143630952380952,47.6563
RENAULT,Captur,Manuelle,10480,Diesel,2020,19 990,26000,4.8951,44.928000000000004
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,16 490,62218,2.8532,50.438
RENAULT,Zoe,Automatique,5000,Electrique,2020,33 990,74200,6.51566,46.3258
RENAULT,Captur,Automatique,2000,Hybride,2021,28 390,13100,5.51904,43.5195
RENAULT,Koleos,Automatique,9990,Essence,2021,36 490,62110,2.9649,50.4136
RENAULT,Scenic,Automatique,101730,Diesel,2016,11 490,60400,3.0250296296296293,49.5569
OPEL,Corsa,Manuelle,7136,Essence,2019,11 499,37540,0.6667,47.4
RENAULT,Master,Automatique,10,Diesel,2021,30 780,77100,2.8786666666666663,48.9265
RENAULT,Megane,Manuelle,18617,Diesel,2019,17 480,38200,4.903812500000001,45.4962
RENAULT,Twingo,Manuelle,24755,Essence,2018,8 980,26100,5.0562,45.0464
RENAULT,Zoe,Automatique,6104,Electrique,2020,14 990,25300,6.350984615384616,46.9
RENAULT,Megane estate,Manuelle,95956,Diesel,2017,12 490,59850,2.8351,50.7043
RENAULT,Talisman,Manuelle,96942,Diesel,2017,13 990,59160,3.01025,50.633
RENAULT,Captur,Manuelle,6890,Essence,2020,19 990,2000,3.5761192307692307,49.5631
RENAULT,Megane,Manuelle,86466,Diesel,2016,13 990,94400,2.4033,48.7872
RENAULT,Megane,Manuelle,37093,Essence,2019,15 990,25300,6.350984615384616,46.9
RENAULT,Zoe,Automatique,9000,Electrique,2021,22 452,51100,4.0333,49.25
RENAULT,Twingo,Manuelle,11801,Essence,2019,10 490,73230,5.987283333333334,45.5863
RENAULT,Grand scenic,Automatique,100,Diesel,2021,26 990,10510,3.802666666666666,48.50100000000001
RENAULT,Talisman estate,Automatique,15882,Diesel,2019,28 980,26100,5.0562,45.0464
RENAULT,Grand scenic,Automatique,10000,Diesel,2020,29 700,54135,5.7808,49.5007
RENAULT,Clio,Manuelle,99653,Diesel,2018,9 290,7430,4.711266666666666,45.2524
RENAULT,Captur,Manuelle,16681,Essence,2019,14 990,73230,5.987283333333334,45.5863
PEUGEOT,508,Automatique,22013,Diesel,2020,31 499,37170,0.7029,47.3354
RENAULT,Zoe,Automatique,100,Electrique,2020,24 404,57200,7.1297375,49.0895
RENAULT,Twingo,Manuelle,9000,Essence,2020,12 900,51100,4.0333,49.25
RENAULT,Kadjar,Manuelle,20160,Essence,2019,20 489,51100,4.0333,49.25
RENAULT,Twingo,Manuelle,42468,Essence,2016,8 295,63200,3.1161866666666667,45.9341
RENAULT,Clio,Manuelle,23948,Essence,2018,11 290,62217,2.7804857142857142,50.2591
RENAULT,Megane estate,Automatique,10000,Hybride,2020,32 490,74200,6.51566,46.3258
RENAULT,Captur,Manuelle,13496,Diesel,2020,18 280,7430,4.711266666666666,45.2524
RENAULT,Grand scenic,Manuelle,55668,Essence,2016,13 480,1000,5.2075,46.2022
RENAULT,Twingo,Manuelle,52906,Essence,2015,7 990,62219,2.21415,50.733999999999995
RENAULT,Kadjar,Manuelle,73073,Diesel,2017,15 280,1000,5.2075,46.2022
RENAULT,Captur,Manuelle,20253,Diesel,2020,19 680,1000,5.2075,46.2022
PEUGEOT,3008,Manuelle,100,Essence,2020,26 499,37170,0.7029,47.3354
RENAULT,Clio,Automatique,1000,Hybride,2021,25 990,10000,4.0852,48.3007
RENAULT,Megane,Manuelle,24860,Diesel,2020,18 790,62231,1.7723666666666666,50.9456
RENAULT,Koleos,Manuelle,41834,Diesel,2018,22 490,62800,2.7807,50.4198
RENAULT,Zoe,Automatique,20422,Electrique,2017,11 200,26000,4.8951,44.928000000000004
RENAULT,Captur,Manuelle,10,Gpl,2021,21 990,13100,5.51904,43.5195
RENAULT,Megane estate,Automatique,5000,Hybride R,2020,34 560,62219,2.21415,50.733999999999995
RENAULT,Captur,Manuelle,89035,Essence,2017,10 990,35132,-1.7547,48.1186
RENAULT,Megane,Automatique,34490,Diesel,2019,16 490,93320,2.5065,48.9068
RENAULT,Talisman,Automatique,103148,Diesel,2019,19 989,8000,4.7190666666666665,49.7221
RENAULT,Clio,Manuelle,10,Essence,2021,17 990,62218,2.8532,50.438
PEUGEOT,208,Manuelle,25976,Essence,2018,10 499,37170,0.7029,47.3354
RENAULT,Captur,Manuelle,18300,Essence,2020,19 990,62110,2.9649,50.4136
