,Brand,Model,Gear,KM,Category,Energie,Year,Price,Zip_code,longitude,latitude,City,State,Region
3332,TOYOTA,YARIS,MANUELLE,16350,Second-Hand,ESSENCE,2021,14040.0,33260,-1.1297418,44.6050264,LA TESTE-DE-BUCH,NOUVELLE-AQUITAINE,GIRONDE
3333,TOYOTA,C-HR,AUTOMATIQUE,28016,Second-Hand,HYBRIDE,2019,23650.0,33130,-0.538555,44.818225,BÈGLES,NOUVELLE-AQUITAINE,GIRONDE
3334,TOYOTA,YARIS,MANUELLE,115485,Second-Hand,DIESEL,2015,9900.0,54270,6.230481999999999,48.705315,ESSEY-LÈS-NANCY,GRAND EST,MEURTHE-ET-MOSELLE
3335,TOYOTA,C-HR,AUTOMATIQUE,47380,Second-Hand,HYBRIDE,2019,21870.0,91170,2.3785486,48.6821097,VIRY-CHÂTILLON,ÎLE-DE-FRANCE,ESSONNE
3336,TOYOTA,AYGO,MANUELLE,32226,Second-Hand,ESSENCE,2019,10270.0,92100,2.2506919,48.8361634,BOULOGNE-BILLANCOURT,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
3337,VOLKSWAGEN,GOLF,MANUELLE,92518,Second-Hand,DIESEL,2017,15880.0,11100,2.9859202,43.1699227,"BAGES, MONTREDON-DES-CORBIÈRES, NARBONNE",OCCITANIE,AUDE
3338,VOLKSWAGEN,GOLF,AUTOMATIQUE,41382,Second-Hand,HYBRIDE,2019,31440.0,69340,4.7728243,45.7469692,FRANCHEVILLE,AUVERGNE-RHÔNE-ALPES,RHÔNE
3339,VOLKSWAGEN,T-ROC,AUTOMATIQUE,12,New,ESSENCE,2021,33910.0,78260,2.0606332,48.9661649,ACHÈRES,ÎLE-DE-FRANCE,YVELINES
3340,VOLKSWAGEN,GOLF,AUTOMATIQUE,168740,Second-Hand,DIESEL,2018,14140.0,84100,4.8311582,44.1212459,"ORANGE, UCHAUX",PROVENCE-ALPES-CÔTE D'AZUR,VAUCLUSE
3341,VOLKSWAGEN,GOLF,AUTOMATIQUE,119,Second-Hand,ESSENCE,2021,47580.0,29000,-4.084949,47.9656256,QUIMPER,BRETAGNE,FINISTÈRE
3342,RENAULT,CAPTUR,MANUELLE,1699,Second-Hand,DIESEL,2021,25160.0,14200,-0.3415164,49.20839489999999,HÉROUVILLE-SAINT-CLAIR,NORMANDIE,CALVADOS
3343,RENAULT,MEGANE,MANUELLE,124389,Second-Hand,DIESEL,2017,11930.0,41700,1.4280035,47.424931,"FRESNES, OISLY, CHOUSSY, CHEVERNY, COUR-CHEVERNY, CHÉMERY, SASSAY, CONTRES, COUDDES",CENTRE-VAL DE LOIRE,LOIR-ET-CHER
3344,RENAULT,CLIO,MANUELLE,84582,Second-Hand,DIESEL,2019,8240.0,45160,1.9130779,47.8486503,"OLIVET, SAINT-HILAIRE-SAINT-MESMIN, ARDON",CENTRE-VAL DE LOIRE,LOIRET
3345,RENAULT,MEGANE,AUTOMATIQUE,15583,Second-Hand,DIESEL,2021,22550.0,49000,-0.5328835,47.4558245,"ÉCOUFLANT, ANGERS",PAYS DE LA LOIRE,MAINE-ET-LOIRE
3346,RENAULT,CLIO,MANUELLE,11610,Second-Hand,DIESEL,2020,15660.0,93500,2.3987295,48.8952667,PANTIN,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
3347,RENAULT,CLIO,MANUELLE,71373,Second-Hand,ESSENCE,2016,12080.0,68490,7.5073868999999975,47.8146903,"HOMBOURG, BANTZENHEIM, PETIT-LANDAU, OTTMARSHEIM, CHALAMPÉ",GRAND EST,HAUT-RHIN
3348,RENAULT,CLIO,MANUELLE,56828,Second-Hand,ESSENCE,2019,13130.0,33260,-1.1314829,44.6093808,LA TESTE-DE-BUCH,NOUVELLE-AQUITAINE,GIRONDE
3349,RENAULT,CAPTUR,MANUELLE,64435,Second-Hand,DIESEL,2014,12560.0,44700,-1.6251634,47.2533576,ORVAULT,PAYS DE LA LOIRE,LOIRE-ATLANTIQUE
3350,RENAULT,CLIO,MANUELLE,77160,Second-Hand,DIESEL,2018,13780.0,28100,1.3442491,48.74615230000001,DREUX,CENTRE-VAL DE LOIRE,EURE-ET-LOIR
3351,RENAULT,CAPTUR,MANUELLE,16,New,ESSENCE,2021,27010.0,49000,-0.5328835,47.4558245,"ÉCOUFLANT, ANGERS",PAYS DE LA LOIRE,MAINE-ET-LOIRE
3352,RENAULT,ZOE,AUTOMATIQUE,28723,Second-Hand,ELECTRIQUE,2019,10920.0,49000,-0.5328835,47.4558245,"ÉCOUFLANT, ANGERS",PAYS DE LA LOIRE,MAINE-ET-LOIRE
3353,PEUGEOT,108,MANUELLE,14501,Second-Hand,ESSENCE,2018,10240.0,76600,0.1439386,49.4945841,LE HAVRE,NORMANDIE,SEINE-MARITIME
3354,PEUGEOT,308,MANUELLE,53786,Second-Hand,ESSENCE,2021,21090.0,63000,3.1355668,45.7896531,CLERMONT-FERRAND,AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3355,PEUGEOT,2008,MANUELLE,60811,Second-Hand,DIESEL,2020,21060.0,24700,0.1621233,44.9980592,"SAINT-SAUVEUR-LALANDE, MÉNESPLET, SAINT-MARTIAL-D’ARTENSET, LE PIZOU, SAINT-GÉRAUD-DE-CORPS, MONTPON-MÉNESTÉROL, SAINT-BARTHÉLEMY-DE-BELLEGARDE, EYGURANDE-ET-GARDEDEUIL, SAINT-RÉMY, MOULIN-NEUF",NOUVELLE-AQUITAINE,DORDOGNE
3356,PEUGEOT,108,MANUELLE,4,New,ESSENCE,2021,11530.0,93600,2.5216869,48.9503361,AULNAY-SOUS-BOIS,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
3357,PEUGEOT,308,AUTOMATIQUE,96247,Second-Hand,DIESEL,2020,16360.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3358,PEUGEOT,2008,MANUELLE,61904,Second-Hand,ESSENCE,2017,15110.0,66330,2.9230063,42.6895862,CABESTANY,OCCITANIE,PYRÉNÉES-ORIENTALES
3359,PEUGEOT,3008,AUTOMATIQUE,103244,Second-Hand,DIESEL,2019,19590.0,95330,2.344105,49.030429,DOMONT,ÎLE-DE-FRANCE,VAL-D'OISE
3360,PEUGEOT,308,MANUELLE,172200,Second-Hand,DIESEL,2009,6140.0,93600,2.4960217,48.9367296,AULNAY-SOUS-BOIS,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
3361,PEUGEOT,3008,MANUELLE,24072,Second-Hand,ESSENCE,2018,26530.0,59720,3.9591509,50.2583104,LOUVROIL,HAUTS-DE-FRANCE,NORD
3362,PEUGEOT,2008,MANUELLE,19164,Second-Hand,DIESEL,2020,19420.0,82100,1.1147825,44.03546499999999,"LAFITTE, CASTELSARRASIN, GARGANVILLAR, MONTAÏN, CASTELFERRUS, LABASTIDE-DU-TEMPLE, LABOURGADE, SAINT-AIGNAN, LES BARTHES",OCCITANIE,TARN-ET-GARONNE
3363,PEUGEOT,308,AUTOMATIQUE,53625,Second-Hand,ESSENCE,2019,20730.0,46000,1.4400951000000002,44.4240588,CAHORS,OCCITANIE,LOT
3364,CITROEN,C3,MANUELLE,56,New,ESSENCE,2021,17880.0,85190,-1.6255164,46.7458122,"VENANSAULT, BEAULIEU-SOUS-LA-ROCHE, AIZENAY, MACHÉ, LA GÉNÉTOUZE",PAYS DE LA LOIRE,VENDÉE
3365,CITROEN,C5 AIRCROSS,MANUELLE,11,New,DIESEL,2021,28630.0,10600,4.0223403,48.31272970000001,"MERGEY, BARBEREY-SAINT-SULPICE, VILLACERF, LA CHAPELLE-SAINT-LUC, SAVIÈRES, PAYNS",GRAND EST,AUBE
3366,CITROEN,C3,MANUELLE,41150,Second-Hand,ESSENCE,2020,11710.0,91320,2.3156411,48.7392902,WISSOUS,ÎLE-DE-FRANCE,ESSONNE
3367,CITROEN,C3,MANUELLE,128872,Second-Hand,DIESEL,2013,7760.0,69120,4.9228974,45.74780429999999,VAULX-EN-VELIN,AUVERGNE-RHÔNE-ALPES,RHÔNE
3368,CITROEN,C4 CACTUS,MANUELLE,23685,Second-Hand,ESSENCE,2020,14830.0,31100,1.4034074,43.580597,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3369,CITROEN,C5 AIRCROSS,AUTOMATIQUE,21152,Second-Hand,DIESEL,2021,28600.0,69130,4.7816712,45.7883595,ÉCULLY,AUVERGNE-RHÔNE-ALPES,RHÔNE
3370,CITROEN,C3,MANUELLE,1,New,ESSENCE,2021,18960.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3371,CITROEN,C4 CACTUS,MANUELLE,25429,Second-Hand,ESSENCE,2020,15380.0,66240,2.8540862,42.7188987,SAINT-ESTÈVE,OCCITANIE,PYRÉNÉES-ORIENTALES
3372,TOYOTA,YARIS,MANUELLE,146670,Second-Hand,ESSENCE,2014,8660.0,75012,2.3996398,48.8447893,"PARIS 12, PARIS",ÎLE-DE-FRANCE,PARIS
3373,TOYOTA,YARIS,AUTOMATIQUE,30304,Second-Hand,HYBRIDE,2019,14730.0,33700,-0.6707765,44.827146,MÉRIGNAC,NOUVELLE-AQUITAINE,GIRONDE
3374,TOYOTA,AYGO,MANUELLE,8061,Second-Hand,ESSENCE,2021,10980.0,31800,0.7618733999999999,43.1137348,"RIEUCAZÉ, LODES, VALENTINE, ESTANCARBON, MIRAMONT-DE-COMMINGES, LANDORTHE, POINTIS-INARD, LABARTHE-INARD, SAINT-GAUDENS, LABARTHE-RIVIÈRE, LARCAN, LATOUE, VILLENEUVE-DE-RIVIÈRE, SAINT-IGNAN, SAINT-MARCET, SAUX-ET-POMARÈDE, SAVARTHÈS, LIEOUX, LALOURET-LAFFITEAU, RÉGADES, ASPRET-SARRAT",OCCITANIE,HAUTE-GARONNE
3375,TOYOTA,AYGO,AUTOMATIQUE,9353,Second-Hand,ESSENCE,2021,13480.0,51100,4.0838768,49.2384551,REIMS,GRAND EST,MARNE
3376,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,16,New,ESSENCE,2021,40560.0,95470,2.5474874,49.09050269999999,"FOSSES, VÉMARS, SURVILLIERS, SAINT-WITZ",ÎLE-DE-FRANCE,VAL-D'OISE
3377,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,7560,Second-Hand,DIESEL,2021,51300.0,69340,4.7728243,45.7469692,FRANCHEVILLE,AUVERGNE-RHÔNE-ALPES,RHÔNE
3378,VOLKSWAGEN,TIGUAN,MANUELLE,43217,Second-Hand,DIESEL,2020,30010.0,30000,4.33557,43.8134595,NÎMES,OCCITANIE,GARD
3379,VOLKSWAGEN,GOLF,MANUELLE,25825,Second-Hand,DIESEL,2020,20970.0,74150,5.963167599999999,45.8446217,"VAL-DE-FIER, VAULX, RUMILLY, HAUTEVILLE-SUR-FIER, CREMPIGNY-BONNEGUÊTE, VERSONNEX, ÉTERCY, THUSY, MARCELLAZ-ALBANAIS, MASSINGY, BLOYE, SAINT-EUSÈBE, VALLIÈRES, LORNAY, SALES, MARIGNY-SAINT-MARCEL, BOUSSY, MOYE",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE
3380,VOLKSWAGEN,T-ROC,AUTOMATIQUE,27830,Second-Hand,ESSENCE,2020,36170.0,25500,6.632722900000001,47.0860598,"NOËL-CERNEUX, LA CHENALOTTE, LE BÉLIEU, MORTEAU, LES FINS, MONTLEBON, LES COMBES",BOURGOGNE-FRANCHE-COMTÉ,DOUBS
3381,VOLKSWAGEN,T-ROC,AUTOMATIQUE,16986,Second-Hand,DIESEL,2021,34180.0,13300,5.082904999999999,43.63755400000001,SALON-DE-PROVENCE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
3382,RENAULT,CLIO,AUTOMATIQUE,10627,Second-Hand,HYBRIDE,2021,24060.0,23000,1.8726293,46.17667609999999,"SAINT-CHRISTOPHE, LA SAUNIÈRE, PEYRABOUT, SAINT-LAURENT, LA BRIONNE, SAINT-SULPICE-LE-GUÉRÉTOIS, SAINTE-FEYRE, ANZÊME, SAINT-LÉGER-LE-GUÉRÉTOIS, SAVENNES, LA CHAPELLE-TAILLEFERT, SAINT-VICTOR-EN-MARCHE, SAINT-FIEL, GUÉRET, SAINT-ÉLOI",NOUVELLE-AQUITAINE,CREUSE
3383,RENAULT,TWINGO,AUTOMATIQUE,5975,Second-Hand,ESSENCE,2020,14450.0,42210,4.2311416,45.65143870000001,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3384,RENAULT,TWINGO,MANUELLE,166140,Second-Hand,ESSENCE,2013,6180.0,28630,1.4420353,48.4210744,"GELLAINVILLE, THIVARS, BERCHÈRES-LES-PIERRES, BARJOUVILLE, VER-LÈS-CHARTRES, MIGNIÈRES, MORANCEZ, FONTENAY-SUR-EURE, LE COUDRAY, SOURS, CORANCEZ, NOGENT-LE-PHAYE",CENTRE-VAL DE LOIRE,EURE-ET-LOIR
3385,RENAULT,TWINGO,MANUELLE,31205,Second-Hand,ESSENCE,2018,9210.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3386,RENAULT,CLIO,MANUELLE,43354,Second-Hand,DIESEL,2018,14820.0,37300,0.648341,47.34759,JOUÉ-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE
3387,RENAULT,TWINGO,MANUELLE,24248,Second-Hand,ESSENCE,2020,10980.0,87000,1.2681539,45.86787320000001,LIMOGES,NOUVELLE-AQUITAINE,HAUTE-VIENNE
3388,RENAULT,TWINGO,MANUELLE,3422,Second-Hand,ESSENCE,2021,11980.0,76000,1.0663941,49.4481287,ROUEN,NORMANDIE,SEINE-MARITIME
3389,RENAULT,MEGANE,AUTOMATIQUE,5010,Second-Hand,ESSENCE,2021,28760.0,31000,1.4318195,43.6308686,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3390,RENAULT,TWINGO,MANUELLE,26923,Second-Hand,ESSENCE,2020,10340.0,37300,0.648341,47.34759,JOUÉ-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE
3391,RENAULT,MEGANE,MANUELLE,10,New,DIESEL,2021,21180.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
3392,RENAULT,ZOE,AUTOMATIQUE,27735,Second-Hand,ELECTRIQUE,2018,9270.0,30000,4.3398333,43.81841160000001,NÎMES,OCCITANIE,GARD
3393,RENAULT,CAPTUR,MANUELLE,30,New,ESSENCE,2021,21980.0,63200,3.0665681,45.88625310000001,"MÉNÉTROL, LA MOUTADE, YSSAC-LA-TOURETTE, MARSAT, RIOM, PROMPSAT, CHAMBARON SUR MORGE, DAVAYAT, MOZAC, SAINT-BONNET-PRÈS-RIOM, PESSAT-VILLENEUVE, LE CHEIX, GIMEAUX, CELLULE, MALAUZAT",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3394,RENAULT,CLIO,MANUELLE,15987,Second-Hand,DIESEL,2021,18950.0,72000,0.1748559,47.97982860000001,LE MANS,PAYS DE LA LOIRE,SARTHE
3395,PEUGEOT,3008,AUTOMATIQUE,116467,Second-Hand,DIESEL,2018,25600.0,95220,2.1885709,48.997594,"HERBLAY, PIERRELAYE",ÎLE-DE-FRANCE,VAL-D'OISE
3396,PEUGEOT,308,MANUELLE,63158,Second-Hand,DIESEL,2019,14430.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
3397,PEUGEOT,208,MANUELLE,100045,Second-Hand,ESSENCE,2017,13400.0,82100,1.1147825,44.03546499999999,"LAFITTE, CASTELSARRASIN, GARGANVILLAR, MONTAÏN, CASTELFERRUS, LABASTIDE-DU-TEMPLE, LABOURGADE, SAINT-AIGNAN, LES BARTHES",OCCITANIE,TARN-ET-GARONNE
3398,PEUGEOT,3008,AUTOMATIQUE,51403,Second-Hand,DIESEL,2018,26560.0,66000,2.8910572,42.7364566,PERPIGNAN,OCCITANIE,PYRÉNÉES-ORIENTALES
3399,PEUGEOT,208,MANUELLE,21,New,ESSENCE,2021,21510.0,72210,0.0399186,47.8936198,"LOUPLANDE, SOULIGNÉ-FLACÉ, ROÉZÉ-SUR-SARTHE, VOIVRES-LÈS-LE-MANS, FILLÉ, MAIGNÉ, LA SUZE-SUR-SARTHE, CHEMIRÉ-LE-GAUDIN",PAYS DE LA LOIRE,SARTHE
3400,PEUGEOT,208,MANUELLE,40957,Second-Hand,DIESEL,2020,13920.0,27950,1.4535459,49.10857470000001,"SAINTE-COLOMBE-PRÈS-VERNON, LA CHAPELLE-RÉANVILLE, SAINT-JUST, SAINT-VINCENT-DES-BOIS, SAINT-MARCEL, LA HEUNIÈRE, MERCEY, VILLEZ-SOUS-BAILLEUL, SAINT-PIERRE-D’AUTILS",NORMANDIE,EURE
3401,PEUGEOT,308,MANUELLE,209430,Second-Hand,DIESEL,2013,6780.0,81000,2.1541483,43.9502831,ALBI,OCCITANIE,TARN
3402,PEUGEOT,3008,AUTOMATIQUE,24350,Second-Hand,ESSENCE,2017,19650.0,60340,2.4356857999999995,49.23475120000001,"VILLERS-SOUS-SAINT-LEU, SAINT-LEU-D’ESSERENT",HAUTS-DE-FRANCE,OISE
3403,PEUGEOT,208,MANUELLE,17629,Second-Hand,ESSENCE,2020,17670.0,63170,3.1397366,45.7542532,"AUBIÈRE, PÉRIGNAT-LÈS-SARLIÈVE",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3404,CITROEN,C3,MANUELLE,1,New,ESSENCE,2021,19380.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3405,CITROEN,C4,MANUELLE,94762,Second-Hand,DIESEL,2017,12060.0,66240,2.8540862,42.7188987,SAINT-ESTÈVE,OCCITANIE,PYRÉNÉES-ORIENTALES
3406,CITROEN,C4 CACTUS,MANUELLE,126207,Second-Hand,DIESEL,2017,9970.0,40000,-0.4692431,43.9085119,MONT-DE-MARSAN,NOUVELLE-AQUITAINE,LANDES
3407,CITROEN,C3,MANUELLE,1,New,ESSENCE,2021,15500.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3408,CITROEN,C4,MANUELLE,69679,Second-Hand,DIESEL,2019,14980.0,66240,2.8540862,42.7188987,SAINT-ESTÈVE,OCCITANIE,PYRÉNÉES-ORIENTALES
3409,CITROEN,C3,MANUELLE,4524,Second-Hand,ESSENCE,2021,18540.0,49370,-0.8838343000000001,47.52096299999999,"ERDRE-EN-ANJOU, LE LOUROUX-BÉCONNAIS, SAINT-CLÉMENT-DE-LA-PLACE, VILLEMOISAN, LA POUËZE, BÉCON-LES-GRANITS",PAYS DE LA LOIRE,MAINE-ET-LOIRE
3410,CITROEN,C3,MANUELLE,80048,Second-Hand,DIESEL,2016,10780.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3411,CITROEN,C3,MANUELLE,26539,Second-Hand,ESSENCE,2020,15500.0,44860,-1.5770685,47.1400426,"SAINT-AIGNAN-GRANDLIEU, PONT-SAINT-MARTIN",PAYS DE LA LOIRE,LOIRE-ATLANTIQUE
3412,TOYOTA,C-HR,AUTOMATIQUE,36795,Second-Hand,HYBRIDE,2019,25960.0,33700,-0.6707765,44.827146,MÉRIGNAC,NOUVELLE-AQUITAINE,GIRONDE
3413,TOYOTA,C-HR,AUTOMATIQUE,5724,Second-Hand,HYBRIDE,2021,29130.0,51100,4.0838768,49.2384551,REIMS,GRAND EST,MARNE
3414,TOYOTA,C-HR,AUTOMATIQUE,50934,Second-Hand,HYBRIDE,2019,22580.0,10600,3.9949192,48.35104860000001,"MERGEY, BARBEREY-SAINT-SULPICE, VILLACERF, LA CHAPELLE-SAINT-LUC, SAVIÈRES, PAYNS",GRAND EST,AUBE
3415,TOYOTA,C-HR,AUTOMATIQUE,24272,Second-Hand,HYBRIDE,2019,22570.0,45770,1.8943404,47.9376237,SARAN,CENTRE-VAL DE LOIRE,LOIRET
3416,TOYOTA,YARIS,AUTOMATIQUE,35909,Second-Hand,HYBRIDE,2019,21060.0,91170,2.3785486,48.6821097,VIRY-CHÂTILLON,ÎLE-DE-FRANCE,ESSONNE
3417,TOYOTA,YARIS,MANUELLE,67860,Second-Hand,ESSENCE,2017,9940.0,45400,1.8958295,47.93366409999999,"SEMOY, FLEURY-LES-AUBRAIS, CHANTEAU",CENTRE-VAL DE LOIRE,LOIRET
3418,TOYOTA,YARIS,AUTOMATIQUE,5550,Second-Hand,HYBRIDE,2021,25400.0,91170,2.3785486,48.6821097,VIRY-CHÂTILLON,ÎLE-DE-FRANCE,ESSONNE
3419,TOYOTA,RAV4,AUTOMATIQUE,103740,Second-Hand,HYBRIDE,2018,23080.0,31670,1.5202417,43.5444121,LABÈGE,OCCITANIE,HAUTE-GARONNE
3420,VOLKSWAGEN,GOLF,AUTOMATIQUE,34,New,ESSENCE,2021,26890.0,77170,2.5999086,48.7017382,"COUBERT, SERVON, BRIE-COMTE-ROBERT",ÎLE-DE-FRANCE,SEINE-ET-MARNE
3421,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,29173,Second-Hand,ESSENCE,2021,44370.0,13127,5.2396471,43.4298529,VITROLLES,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
3422,VOLKSWAGEN,UP!,AUTOMATIQUE,3828,Second-Hand,ELECTRIQUE,2021,19420.0,64230,-0.4395511,43.3247766,"AUBIN, AUSSEVIELLE, SIROS, UZEIN, BOUGARBER, MOMAS, LESCAR, MAZEROLLES, POEY-DE-LESCAR, SAUVAGNON, ARBUS, BEYRIE-EN-BÉARN, DENGUIN, CAUBIOS-LOOS, ARTIGUELOUVE",NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES
3423,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,38484,Second-Hand,DIESEL,2021,40810.0,13127,5.2396471,43.4298529,VITROLLES,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
3424,VOLKSWAGEN,GOLF,AUTOMATIQUE,21996,Second-Hand,DIESEL,2021,33910.0,64230,-0.4395511,43.3247766,"AUBIN, AUSSEVIELLE, SIROS, UZEIN, BOUGARBER, MOMAS, LESCAR, MAZEROLLES, POEY-DE-LESCAR, SAUVAGNON, ARBUS, BEYRIE-EN-BÉARN, DENGUIN, CAUBIOS-LOOS, ARTIGUELOUVE",NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES
3425,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,91450,Second-Hand,DIESEL,2019,29380.0,13510,5.358064,43.543861,ÉGUILLES,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
3426,VOLKSWAGEN,GOLF,MANUELLE,55292,Second-Hand,ESSENCE,2019,31590.0,11100,2.9859202,43.1699227,"BAGES, MONTREDON-DES-CORBIÈRES, NARBONNE",OCCITANIE,AUDE
3427,VOLKSWAGEN,GOLF,AUTOMATIQUE,22402,Second-Hand,HYBRIDE,2020,32590.0,27000,1.1545857,49.000688,ÉVREUX,NORMANDIE,EURE
3428,RENAULT,MEGANE,AUTOMATIQUE,18433,Second-Hand,ESSENCE,2021,26000.0,31000,1.4318195,43.6308686,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3429,RENAULT,CAPTUR,MANUELLE,4980,Second-Hand,DIESEL,2021,22400.0,14200,-0.3415164,49.20839489999999,HÉROUVILLE-SAINT-CLAIR,NORMANDIE,CALVADOS
3430,RENAULT,CLIO,MANUELLE,2187,Second-Hand,DIESEL,2020,19070.0,49620,-0.8598985999999998,47.3631949,"LA POMMERAYE, MAUGES-SUR-LOIRE",PAYS DE LA LOIRE,MAINE-ET-LOIRE
3431,RENAULT,CAPTUR,MANUELLE,14048,Second-Hand,ESSENCE,2021,21220.0,31120,1.3900007,43.51913769999999,"ROQUES, GOYRANS, PORTET-SUR-GARONNE, PINSAGUEL, LACROIX-FALGARDE, ROQUETTES",OCCITANIE,HAUTE-GARONNE
3432,RENAULT,MEGANE,MANUELLE,8414,Second-Hand,ESSENCE,2021,19210.0,14200,-0.3415164,49.20839489999999,HÉROUVILLE-SAINT-CLAIR,NORMANDIE,CALVADOS
3433,RENAULT,CLIO,MANUELLE,52354,Second-Hand,ESSENCE,2019,13330.0,31000,1.4318195,43.6308686,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3434,RENAULT,CLIO,MANUELLE,89617,Second-Hand,DIESEL,2017,11970.0,91290,2.242675,48.59869699999999,"ARPAJON, LA NORVILLE",ÎLE-DE-FRANCE,ESSONNE
3435,RENAULT,CLIO,MANUELLE,64138,Second-Hand,DIESEL,2020,9700.0,22000,-2.7408096,48.5048251,SAINT-BRIEUC,BRETAGNE,CÔTES-D'ARMOR
3436,RENAULT,MEGANE,AUTOMATIQUE,29352,Second-Hand,DIESEL,2021,19230.0,18000,2.3830927,47.0891116,BOURGES,CENTRE-VAL DE LOIRE,CHER
3437,RENAULT,ZOE,AUTOMATIQUE,66788,Second-Hand,ELECTRIQUE,2016,6940.0,72000,0.1748559,47.97982860000001,LE MANS,PAYS DE LA LOIRE,SARTHE
3438,RENAULT,MEGANE,MANUELLE,8532,Second-Hand,DIESEL,2021,20470.0,45160,1.9130779,47.8486503,"OLIVET, SAINT-HILAIRE-SAINT-MESMIN, ARDON",CENTRE-VAL DE LOIRE,LOIRET
3439,PEUGEOT,208,AUTOMATIQUE,11,New,ESSENCE,2021,23630.0,38230,5.1673615,45.7492432,"CHARVIEU-CHAVAGNEUX, TIGNIEU-JAMEYZIEU, CHAVANOZ, PONT-DE-CHÉRUY",AUVERGNE-RHÔNE-ALPES,ISÈRE
3440,PEUGEOT,208,MANUELLE,1972,Second-Hand,ESSENCE,2021,19690.0,34400,4.1464119,43.6853525,"VÉRARGUES, LUNEL-VIEL, SAINT-NAZAIRE-DE-PÉZAN, SAINT-SÉRIÈS, SAINT-CHRISTOL, LUNEL, VILLETELLE, SATURARGUES, SAINT-JUST",OCCITANIE,HÉRAULT
3441,PEUGEOT,308,MANUELLE,11,New,DIESEL,2021,24810.0,81000,2.1541483,43.9502831,ALBI,OCCITANIE,TARN
3442,PEUGEOT,308,MANUELLE,11,New,ESSENCE,2021,26070.0,33650,-0.510896,44.701992,"SAINT-MÉDARD-D’EYRANS, MARTILLAC, LA BRÈDE, SAUCATS, SAINT-MORILLON, CABANAC-ET-VILLAGRAINS, SAINT-SELVE",NOUVELLE-AQUITAINE,GIRONDE
